tanggal,nama_target_id,nama_target,jumlah_target,nabung_harian,jumlah_terkumpul,progres,sisa_target,status_id,status
01/30/2024,6,iPad Pro M4 13 Inch,22000000,100000,16950000,0.77,0.23,0,BELUM TERPENUHI
01/31/2024,6,iPad Pro M4 13 Inch,22000000,200000,17150000,0.78,0.22,0,BELUM TERPENUHI
02/01/2024,6,iPad Pro M4 13 Inch,22000000,200000,17350000,0.79,0.21,0,BELUM TERPENUHI
02/02/2024,6,iPad Pro M4 13 Inch,22000000,500000,17850000,0.81,0.19,0,BELUM TERPENUHI
02/03/2024,6,iPad Pro M4 13 Inch,22000000,500000,18350000,0.83,0.17,0,BELUM TERPENUHI
02/04/2024,6,iPad Pro M4 13 Inch,22000000,100000,18450000,0.84,0.16,0,BELUM TERPENUHI
02/05/2024,6,iPad Pro M4 13 Inch,22000000,300000,18750000,0.85,0.15,0,BELUM TERPENUHI
02/06/2024,6,iPad Pro M4 13 Inch,22000000,100000,18850000,0.86,0.14,0,BELUM TERPENUHI
02/07/2024,6,iPad Pro M4 13 Inch,22000000,500000,19350000,0.88,0.12,0,BELUM TERPENUHI
02/08/2024,6,iPad Pro M4 13 Inch,22000000,500000,19850000,0.9,0.1,0,BELUM TERPENUHI
02/09/2024,6,iPad Pro M4 13 Inch,22000000,50000,19900000,0.9,0.1,0,BELUM TERPENUHI
02/10/2024,6,iPad Pro M4 13 Inch,22000000,500000,20400000,0.93,0.07,0,BELUM TERPENUHI
02/11/2024,6,iPad Pro M4 13 Inch,22000000,50000,20450000,0.93,0.07,0,BELUM TERPENUHI
02/12/2024,6,iPad Pro M4 13 Inch,22000000,300000,20750000,0.94,0.06,0,BELUM TERPENUHI
02/13/2024,6,iPad Pro M4 13 Inch,22000000,100000,20850000,0.95,0.05,0,BELUM TERPENUHI
02/14/2024,6,iPad Pro M4 13 Inch,22000000,100000,20950000,0.95,0.05,0,BELUM TERPENUHI
02/15/2024,6,iPad Pro M4 13 Inch,22000000,50000,21000000,0.95,0.05,0,BELUM TERPENUHI
02/16/2024,6,iPad Pro M4 13 Inch,22000000,100000,21100000,0.96,0.04,0,BELUM TERPENUHI
02/17/2024,6,iPad Pro M4 13 Inch,22000000,500000,21600000,0.98,0.02,0,BELUM TERPENUHI
02/18/2024,6,iPad Pro M4 13 Inch,22000000,200000,21800000,0.99,0.01,0,BELUM TERPENUHI
02/19/2024,6,iPad Pro M4 13 Inch,22000000,50000,21850000,0.99,0.01,0,BELUM TERPENUHI
02/20/2024,6,iPad Pro M4 13 Inch,22000000,100000,21950000,1.0,0.0,0,BELUM TERPENUHI
02/21/2024,6,iPad Pro M4 13 Inch,22000000,50000,22000000,1.0,0.0,1,TERPENUHI ✅
02/22/2024,7,Drone DJI Mavic 3,30000000,50000,50000,0.0,1.0,0,BELUM TERPENUHI
02/23/2024,7,Drone DJI Mavic 3,30000000,200000,250000,0.01,0.99,0,BELUM TERPENUHI
02/24/2024,7,Drone DJI Mavic 3,30000000,500000,750000,0.02,0.98,0,BELUM TERPENUHI
02/25/2024,7,Drone DJI Mavic 3,30000000,50000,800000,0.03,0.97,0,BELUM TERPENUHI
02/26/2024,7,Drone DJI Mavic 3,30000000,100000,900000,0.03,0.97,0,BELUM TERPENUHI
02/27/2024,7,Drone DJI Mavic 3,30000000,300000,1200000,0.04,0.96,0,BELUM TERPENUHI
02/28/2024,7,Drone DJI Mavic 3,30000000,50000,1250000,0.04,0.96,0,BELUM TERPENUHI
02/29/2024,7,Drone DJI Mavic 3,30000000,50000,1300000,0.04,0.96,0,BELUM TERPENUHI
03/01/2024,7,Drone DJI Mavic 3,30000000,200000,1500000,0.05,0.95,0,BELUM TERPENUHI
03/02/2024,7,Drone DJI Mavic 3,30000000,500000,2000000,0.07,0.93,0,BELUM TERPENUHI
03/03/2024,7,Drone DJI Mavic 3,30000000,300000,2300000,0.08,0.92,0,BELUM TERPENUHI
03/04/2024,7,Drone DJI Mavic 3,30000000,100000,2400000,0.08,0.92,0,BELUM TERPENUHI
03/05/2024,7,Drone DJI Mavic 3,30000000,300000,2700000,0.09,0.91,0,BELUM TERPENUHI
03/06/2024,7,Drone DJI Mavic 3,30000000,100000,2800000,0.09,0.91,0,BELUM TERPENUHI
03/07/2024,7,Drone DJI Mavic 3,30000000,500000,3300000,0.11,0.89,0,BELUM TERPENUHI
03/08/2024,7,Drone DJI Mavic 3,30000000,100000,3400000,0.11,0.89,0,BELUM TERPENUHI
03/09/2024,7,Drone DJI Mavic 3,30000000,200000,3600000,0.12,0.88,0,BELUM TERPENUHI
03/10/2024,7,Drone DJI Mavic 3,30000000,200000,3800000,0.13,0.87,0,BELUM TERPENUHI
03/11/2024,7,Drone DJI Mavic 3,30000000,200000,4000000,0.13,0.87,0,BELUM TERPENUHI
03/12/2024,7,Drone DJI Mavic 3,30000000,200000,4200000,0.14,0.86,0,BELUM TERPENUHI
03/13/2024,7,Drone DJI Mavic 3,30000000,300000,4500000,0.15,0.85,0,BELUM TERPENUHI
03/14/2024,7,Drone DJI Mavic 3,30000000,500000,5000000,0.17,0.83,0,BELUM TERPENUHI
03/15/2024,7,Drone DJI Mavic 3,30000000,100000,5100000,0.17,0.83,0,BELUM TERPENUHI
03/16/2024,7,Drone DJI Mavic 3,30000000,100000,5200000,0.17,0.83,0,BELUM TERPENUHI
03/17/2024,7,Drone DJI Mavic 3,30000000,200000,5400000,0.18,0.82,0,BELUM TERPENUHI
03/18/2024,7,Drone DJI Mavic 3,30000000,200000,5600000,0.19,0.81,0,BELUM TERPENUHI
03/19/2024,7,Drone DJI Mavic 3,30000000,50000,5650000,0.19,0.81,0,BELUM TERPENUHI
03/20/2024,7,Drone DJI Mavic 3,30000000,500000,6150000,0.2,0.8,0,BELUM TERPENUHI
03/21/2024,7,Drone DJI Mavic 3,30000000,300000,6450000,0.22,0.78,0,BELUM TERPENUHI
03/22/2024,7,Drone DJI Mavic 3,30000000,100000,6550000,0.22,0.78,0,BELUM TERPENUHI
03/23/2024,7,Drone DJI Mavic 3,30000000,50000,6600000,0.22,0.78,0,BELUM TERPENUHI
03/24/2024,7,Drone DJI Mavic 3,30000000,50000,6650000,0.22,0.78,0,BELUM TERPENUHI
03/25/2024,7,Drone DJI Mavic 3,30000000,100000,6750000,0.22,0.78,0,BELUM TERPENUHI
03/26/2024,7,Drone DJI Mavic 3,30000000,300000,7050000,0.24,0.76,0,BELUM TERPENUHI
03/27/2024,7,Drone DJI Mavic 3,30000000,50000,7100000,0.24,0.76,0,BELUM TERPENUHI
03/28/2024,7,Drone DJI Mavic 3,30000000,50000,7150000,0.24,0.76,0,BELUM TERPENUHI
03/29/2024,7,Drone DJI Mavic 3,30000000,500000,7650000,0.26,0.74,0,BELUM TERPENUHI
03/30/2024,7,Drone DJI Mavic 3,30000000,300000,7950000,0.26,0.74,0,BELUM TERPENUHI
03/31/2024,7,Drone DJI Mavic 3,30000000,50000,8000000,0.27,0.73,0,BELUM TERPENUHI
04/01/2024,7,Drone DJI Mavic 3,30000000,300000,8300000,0.28,0.72,0,BELUM TERPENUHI
04/02/2024,7,Drone DJI Mavic 3,30000000,100000,8400000,0.28,0.72,0,BELUM TERPENUHI
04/03/2024,7,Drone DJI Mavic 3,30000000,200000,8600000,0.29,0.71,0,BELUM TERPENUHI
04/04/2024,7,Drone DJI Mavic 3,30000000,50000,8650000,0.29,0.71,0,BELUM TERPENUHI
04/05/2024,7,Drone DJI Mavic 3,30000000,500000,9150000,0.3,0.7,0,BELUM TERPENUHI
04/06/2024,7,Drone DJI Mavic 3,30000000,100000,9250000,0.31,0.69,0,BELUM TERPENUHI
04/07/2024,7,Drone DJI Mavic 3,30000000,300000,9550000,0.32,0.68,0,BELUM TERPENUHI
04/08/2024,7,Drone DJI Mavic 3,30000000,100000,9650000,0.32,0.68,0,BELUM TERPENUHI
04/09/2024,7,Drone DJI Mavic 3,30000000,50000,9700000,0.32,0.68,0,BELUM TERPENUHI
04/10/2024,7,Drone DJI Mavic 3,30000000,300000,10000000,0.33,0.67,0,BELUM TERPENUHI
04/11/2024,7,Drone DJI Mavic 3,30000000,200000,10200000,0.34,0.66,0,BELUM TERPENUHI
04/12/2024,7,Drone DJI Mavic 3,30000000,100000,10300000,0.34,0.66,0,BELUM TERPENUHI
04/13/2024,7,Drone DJI Mavic 3,30000000,50000,10350000,0.34,0.66,0,BELUM TERPENUHI
04/14/2024,7,Drone DJI Mavic 3,30000000,500000,10850000,0.36,0.64,0,BELUM TERPENUHI
04/15/2024,7,Drone DJI Mavic 3,30000000,300000,11150000,0.37,0.63,0,BELUM TERPENUHI
04/16/2024,7,Drone DJI Mavic 3,30000000,100000,11250000,0.38,0.62,0,BELUM TERPENUHI
04/17/2024,7,Drone DJI Mavic 3,30000000,100000,11350000,0.38,0.62,0,BELUM TERPENUHI
04/18/2024,7,Drone DJI Mavic 3,30000000,200000,11550000,0.38,0.62,0,BELUM TERPENUHI
04/19/2024,7,Drone DJI Mavic 3,30000000,200000,11750000,0.39,0.61,0,BELUM TERPENUHI
04/20/2024,7,Drone DJI Mavic 3,30000000,500000,12250000,0.41,0.59,0,BELUM TERPENUHI
04/21/2024,7,Drone DJI Mavic 3,30000000,500000,12750000,0.42,0.58,0,BELUM TERPENUHI
04/22/2024,7,Drone DJI Mavic 3,30000000,50000,12800000,0.43,0.57,0,BELUM TERPENUHI
04/23/2024,7,Drone DJI Mavic 3,30000000,50000,12850000,0.43,0.57,0,BELUM TERPENUHI
04/24/2024,7,Drone DJI Mavic 3,30000000,500000,13350000,0.44,0.56,0,BELUM TERPENUHI
04/25/2024,7,Drone DJI Mavic 3,30000000,500000,13850000,0.46,0.54,0,BELUM TERPENUHI
04/26/2024,7,Drone DJI Mavic 3,30000000,300000,14150000,0.47,0.53,0,BELUM TERPENUHI
04/27/2024,7,Drone DJI Mavic 3,30000000,200000,14350000,0.48,0.52,0,BELUM TERPENUHI
04/28/2024,7,Drone DJI Mavic 3,30000000,50000,14400000,0.48,0.52,0,BELUM TERPENUHI
04/29/2024,7,Drone DJI Mavic 3,30000000,200000,14600000,0.49,0.51,0,BELUM TERPENUHI
04/30/2024,7,Drone DJI Mavic 3,30000000,200000,14800000,0.49,0.51,0,BELUM TERPENUHI
05/01/2024,7,Drone DJI Mavic 3,30000000,500000,15300000,0.51,0.49,0,BELUM TERPENUHI
05/02/2024,7,Drone DJI Mavic 3,30000000,300000,15600000,0.52,0.48,0,BELUM TERPENUHI
05/03/2024,7,Drone DJI Mavic 3,30000000,100000,15700000,0.52,0.48,0,BELUM TERPENUHI
05/04/2024,7,Drone DJI Mavic 3,30000000,300000,16000000,0.53,0.47,0,BELUM TERPENUHI
05/05/2024,7,Drone DJI Mavic 3,30000000,300000,16300000,0.54,0.46,0,BELUM TERPENUHI
05/06/2024,7,Drone DJI Mavic 3,30000000,200000,16500000,0.55,0.45,0,BELUM TERPENUHI
05/07/2024,7,Drone DJI Mavic 3,30000000,300000,16800000,0.56,0.44,0,BELUM TERPENUHI
05/08/2024,7,Drone DJI Mavic 3,30000000,50000,16850000,0.56,0.44,0,BELUM TERPENUHI
05/09/2024,7,Drone DJI Mavic 3,30000000,200000,17050000,0.57,0.43,0,BELUM TERPENUHI
05/10/2024,7,Drone DJI Mavic 3,30000000,50000,17100000,0.57,0.43,0,BELUM TERPENUHI
05/11/2024,7,Drone DJI Mavic 3,30000000,100000,17200000,0.57,0.43,0,BELUM TERPENUHI
05/12/2024,7,Drone DJI Mavic 3,30000000,200000,17400000,0.58,0.42,0,BELUM TERPENUHI
05/13/2024,7,Drone DJI Mavic 3,30000000,100000,17500000,0.58,0.42,0,BELUM TERPENUHI
05/14/2024,7,Drone DJI Mavic 3,30000000,200000,17700000,0.59,0.41,0,BELUM TERPENUHI
05/15/2024,7,Drone DJI Mavic 3,30000000,500000,18200000,0.61,0.39,0,BELUM TERPENUHI
05/16/2024,7,Drone DJI Mavic 3,30000000,300000,18500000,0.62,0.38,0,BELUM TERPENUHI
05/17/2024,7,Drone DJI Mavic 3,30000000,500000,19000000,0.63,0.37,0,BELUM TERPENUHI
05/18/2024,7,Drone DJI Mavic 3,30000000,100000,19100000,0.64,0.36,0,BELUM TERPENUHI
05/19/2024,7,Drone DJI Mavic 3,30000000,300000,19400000,0.65,0.35,0,BELUM TERPENUHI
05/20/2024,7,Drone DJI Mavic 3,30000000,200000,19600000,0.65,0.35,0,BELUM TERPENUHI
05/21/2024,7,Drone DJI Mavic 3,30000000,300000,19900000,0.66,0.34,0,BELUM TERPENUHI
05/22/2024,7,Drone DJI Mavic 3,30000000,50000,19950000,0.66,0.34,0,BELUM TERPENUHI
05/23/2024,7,Drone DJI Mavic 3,30000000,300000,20250000,0.68,0.32,0,BELUM TERPENUHI
05/24/2024,7,Drone DJI Mavic 3,30000000,50000,20300000,0.68,0.32,0,BELUM TERPENUHI
05/25/2024,7,Drone DJI Mavic 3,30000000,300000,20600000,0.69,0.31,0,BELUM TERPENUHI
05/26/2024,7,Drone DJI Mavic 3,30000000,50000,20650000,0.69,0.31,0,BELUM TERPENUHI
05/27/2024,7,Drone DJI Mavic 3,30000000,100000,20750000,0.69,0.31,0,BELUM TERPENUHI
05/28/2024,7,Drone DJI Mavic 3,30000000,500000,21250000,0.71,0.29,0,BELUM TERPENUHI
05/29/2024,7,Drone DJI Mavic 3,30000000,200000,21450000,0.72,0.28,0,BELUM TERPENUHI
05/30/2024,7,Drone DJI Mavic 3,30000000,300000,21750000,0.72,0.28,0,BELUM TERPENUHI
05/31/2024,7,Drone DJI Mavic 3,30000000,500000,22250000,0.74,0.26,0,BELUM TERPENUHI
06/01/2024,7,Drone DJI Mavic 3,30000000,200000,22450000,0.75,0.25,0,BELUM TERPENUHI
06/02/2024,7,Drone DJI Mavic 3,30000000,200000,22650000,0.76,0.24,0,BELUM TERPENUHI
06/03/2024,7,Drone DJI Mavic 3,30000000,50000,22700000,0.76,0.24,0,BELUM TERPENUHI
06/04/2024,7,Drone DJI Mavic 3,30000000,100000,22800000,0.76,0.24,0,BELUM TERPENUHI
06/05/2024,7,Drone DJI Mavic 3,30000000,100000,22900000,0.76,0.24,0,BELUM TERPENUHI
06/06/2024,7,Drone DJI Mavic 3,30000000,500000,23400000,0.78,0.22,0,BELUM TERPENUHI
06/07/2024,7,Drone DJI Mavic 3,30000000,100000,23500000,0.78,0.22,0,BELUM TERPENUHI
06/08/2024,7,Drone DJI Mavic 3,30000000,300000,23800000,0.79,0.21,0,BELUM TERPENUHI
06/09/2024,7,Drone DJI Mavic 3,30000000,100000,23900000,0.8,0.2,0,BELUM TERPENUHI
06/10/2024,7,Drone DJI Mavic 3,30000000,500000,24400000,0.81,0.19,0,BELUM TERPENUHI
06/11/2024,7,Drone DJI Mavic 3,30000000,100000,24500000,0.82,0.18,0,BELUM TERPENUHI
06/12/2024,7,Drone DJI Mavic 3,30000000,300000,24800000,0.83,0.17,0,BELUM TERPENUHI
06/13/2024,7,Drone DJI Mavic 3,30000000,50000,24850000,0.83,0.17,0,BELUM TERPENUHI
06/14/2024,7,Drone DJI Mavic 3,30000000,500000,25350000,0.84,0.16,0,BELUM TERPENUHI
06/15/2024,7,Drone DJI Mavic 3,30000000,50000,25400000,0.85,0.15,0,BELUM TERPENUHI
06/16/2024,7,Drone DJI Mavic 3,30000000,50000,25450000,0.85,0.15,0,BELUM TERPENUHI
06/17/2024,7,Drone DJI Mavic 3,30000000,50000,25500000,0.85,0.15,0,BELUM TERPENUHI
06/18/2024,7,Drone DJI Mavic 3,30000000,200000,25700000,0.86,0.14,0,BELUM TERPENUHI
06/19/2024,7,Drone DJI Mavic 3,30000000,200000,25900000,0.86,0.14,0,BELUM TERPENUHI
06/20/2024,7,Drone DJI Mavic 3,30000000,50000,25950000,0.86,0.14,0,BELUM TERPENUHI
06/21/2024,7,Drone DJI Mavic 3,30000000,500000,26450000,0.88,0.12,0,BELUM TERPENUHI
06/22/2024,7,Drone DJI Mavic 3,30000000,300000,26750000,0.89,0.11,0,BELUM TERPENUHI
06/23/2024,7,Drone DJI Mavic 3,30000000,300000,27050000,0.9,0.1,0,BELUM TERPENUHI
06/24/2024,7,Drone DJI Mavic 3,30000000,100000,27150000,0.9,0.1,0,BELUM TERPENUHI
06/25/2024,7,Drone DJI Mavic 3,30000000,500000,27650000,0.92,0.08,0,BELUM TERPENUHI
06/26/2024,7,Drone DJI Mavic 3,30000000,200000,27850000,0.93,0.07,0,BELUM TERPENUHI
06/27/2024,7,Drone DJI Mavic 3,30000000,50000,27900000,0.93,0.07,0,BELUM TERPENUHI
06/28/2024,7,Drone DJI Mavic 3,30000000,100000,28000000,0.93,0.07,0,BELUM TERPENUHI
06/29/2024,7,Drone DJI Mavic 3,30000000,300000,28300000,0.94,0.06,0,BELUM TERPENUHI
06/30/2024,7,Drone DJI Mavic 3,30000000,200000,28500000,0.95,0.05,0,BELUM TERPENUHI
07/01/2024,7,Drone DJI Mavic 3,30000000,200000,28700000,0.96,0.04,0,BELUM TERPENUHI
07/02/2024,7,Drone DJI Mavic 3,30000000,50000,28750000,0.96,0.04,0,BELUM TERPENUHI
07/03/2024,7,Drone DJI Mavic 3,30000000,300000,29050000,0.97,0.03,0,BELUM TERPENUHI
07/04/2024,7,Drone DJI Mavic 3,30000000,500000,29550000,0.98,0.02,0,BELUM TERPENUHI
07/05/2024,7,Drone DJI Mavic 3,30000000,200000,29750000,0.99,0.01,0,BELUM TERPENUHI
07/06/2024,7,Drone DJI Mavic 3,30000000,50000,29800000,0.99,0.01,0,BELUM TERPENUHI
07/07/2024,7,Drone DJI Mavic 3,30000000,500000,30300000,1.0,0.0,1,TERPENUHI ✅
07/08/2024,8,Samsung S24 Ultra,21000000,300000,300000,0.01,0.99,0,BELUM TERPENUHI
07/09/2024,8,Samsung S24 Ultra,21000000,200000,500000,0.02,0.98,0,BELUM TERPENUHI
07/10/2024,8,Samsung S24 Ultra,21000000,500000,1000000,0.05,0.95,0,BELUM TERPENUHI
07/11/2024,8,Samsung S24 Ultra,21000000,500000,1500000,0.07,0.93,0,BELUM TERPENUHI
07/12/2024,8,Samsung S24 Ultra,21000000,500000,2000000,0.1,0.9,0,BELUM TERPENUHI
07/13/2024,8,Samsung S24 Ultra,21000000,200000,2200000,0.1,0.9,0,BELUM TERPENUHI
07/14/2024,8,Samsung S24 Ultra,21000000,200000,2400000,0.11,0.89,0,BELUM TERPENUHI
07/15/2024,8,Samsung S24 Ultra,21000000,100000,2500000,0.12,0.88,0,BELUM TERPENUHI
07/16/2024,8,Samsung S24 Ultra,21000000,300000,2800000,0.13,0.87,0,BELUM TERPENUHI
07/17/2024,8,Samsung S24 Ultra,21000000,50000,2850000,0.14,0.86,0,BELUM TERPENUHI
07/18/2024,8,Samsung S24 Ultra,21000000,500000,3350000,0.16,0.84,0,BELUM TERPENUHI
07/19/2024,8,Samsung S24 Ultra,21000000,100000,3450000,0.16,0.84,0,BELUM TERPENUHI
07/20/2024,8,Samsung S24 Ultra,21000000,50000,3500000,0.17,0.83,0,BELUM TERPENUHI
07/21/2024,8,Samsung S24 Ultra,21000000,100000,3600000,0.17,0.83,0,BELUM TERPENUHI
07/22/2024,8,Samsung S24 Ultra,21000000,200000,3800000,0.18,0.82,0,BELUM TERPENUHI
07/23/2024,8,Samsung S24 Ultra,21000000,500000,4300000,0.2,0.8,0,BELUM TERPENUHI
07/24/2024,8,Samsung S24 Ultra,21000000,50000,4350000,0.21,0.79,0,BELUM TERPENUHI
07/25/2024,8,Samsung S24 Ultra,21000000,50000,4400000,0.21,0.79,0,BELUM TERPENUHI
07/26/2024,8,Samsung S24 Ultra,21000000,50000,4450000,0.21,0.79,0,BELUM TERPENUHI
07/27/2024,8,Samsung S24 Ultra,21000000,50000,4500000,0.21,0.79,0,BELUM TERPENUHI
07/28/2024,8,Samsung S24 Ultra,21000000,50000,4550000,0.22,0.78,0,BELUM TERPENUHI
07/29/2024,8,Samsung S24 Ultra,21000000,100000,4650000,0.22,0.78,0,BELUM TERPENUHI
07/30/2024,8,Samsung S24 Ultra,21000000,500000,5150000,0.25,0.75,0,BELUM TERPENUHI
07/31/2024,8,Samsung S24 Ultra,21000000,200000,5350000,0.25,0.75,0,BELUM TERPENUHI
08/01/2024,8,Samsung S24 Ultra,21000000,200000,5550000,0.26,0.74,0,BELUM TERPENUHI
08/02/2024,8,Samsung S24 Ultra,21000000,200000,5750000,0.27,0.73,0,BELUM TERPENUHI
08/03/2024,8,Samsung S24 Ultra,21000000,200000,5950000,0.28,0.72,0,BELUM TERPENUHI
08/04/2024,8,Samsung S24 Ultra,21000000,100000,6050000,0.29,0.71,0,BELUM TERPENUHI
08/05/2024,8,Samsung S24 Ultra,21000000,300000,6350000,0.3,0.7,0,BELUM TERPENUHI
08/06/2024,8,Samsung S24 Ultra,21000000,500000,6850000,0.33,0.67,0,BELUM TERPENUHI
08/07/2024,8,Samsung S24 Ultra,21000000,50000,6900000,0.33,0.67,0,BELUM TERPENUHI
08/08/2024,8,Samsung S24 Ultra,21000000,300000,7200000,0.34,0.66,0,BELUM TERPENUHI
08/09/2024,8,Samsung S24 Ultra,21000000,200000,7400000,0.35,0.65,0,BELUM TERPENUHI
08/10/2024,8,Samsung S24 Ultra,21000000,300000,7700000,0.37,0.63,0,BELUM TERPENUHI
08/11/2024,8,Samsung S24 Ultra,21000000,500000,8200000,0.39,0.61,0,BELUM TERPENUHI
08/12/2024,8,Samsung S24 Ultra,21000000,50000,8250000,0.39,0.61,0,BELUM TERPENUHI
08/13/2024,8,Samsung S24 Ultra,21000000,50000,8300000,0.4,0.6,0,BELUM TERPENUHI
08/14/2024,8,Samsung S24 Ultra,21000000,500000,8800000,0.42,0.58,0,BELUM TERPENUHI
08/15/2024,8,Samsung S24 Ultra,21000000,500000,9300000,0.44,0.56,0,BELUM TERPENUHI
08/16/2024,8,Samsung S24 Ultra,21000000,200000,9500000,0.45,0.55,0,BELUM TERPENUHI
08/17/2024,8,Samsung S24 Ultra,21000000,50000,9550000,0.45,0.55,0,BELUM TERPENUHI
08/18/2024,8,Samsung S24 Ultra,21000000,300000,9850000,0.47,0.53,0,BELUM TERPENUHI
08/19/2024,8,Samsung S24 Ultra,21000000,100000,9950000,0.47,0.53,0,BELUM TERPENUHI
08/20/2024,8,Samsung S24 Ultra,21000000,100000,10050000,0.48,0.52,0,BELUM TERPENUHI
08/21/2024,8,Samsung S24 Ultra,21000000,500000,10550000,0.5,0.5,0,BELUM TERPENUHI
08/22/2024,8,Samsung S24 Ultra,21000000,200000,10750000,0.51,0.49,0,BELUM TERPENUHI
08/23/2024,8,Samsung S24 Ultra,21000000,100000,10850000,0.52,0.48,0,BELUM TERPENUHI
08/24/2024,8,Samsung S24 Ultra,21000000,50000,10900000,0.52,0.48,0,BELUM TERPENUHI
08/25/2024,8,Samsung S24 Ultra,21000000,500000,11400000,0.54,0.46,0,BELUM TERPENUHI
08/26/2024,8,Samsung S24 Ultra,21000000,300000,11700000,0.56,0.44,0,BELUM TERPENUHI
08/27/2024,8,Samsung S24 Ultra,21000000,500000,12200000,0.58,0.42,0,BELUM TERPENUHI
08/28/2024,8,Samsung S24 Ultra,21000000,300000,12500000,0.6,0.4,0,BELUM TERPENUHI
08/29/2024,8,Samsung S24 Ultra,21000000,500000,13000000,0.62,0.38,0,BELUM TERPENUHI
08/30/2024,8,Samsung S24 Ultra,21000000,500000,13500000,0.64,0.36,0,BELUM TERPENUHI
08/31/2024,8,Samsung S24 Ultra,21000000,500000,14000000,0.67,0.33,0,BELUM TERPENUHI
09/01/2024,8,Samsung S24 Ultra,21000000,300000,14300000,0.68,0.32,0,BELUM TERPENUHI
09/02/2024,8,Samsung S24 Ultra,21000000,300000,14600000,0.7,0.3,0,BELUM TERPENUHI
09/03/2024,8,Samsung S24 Ultra,21000000,500000,15100000,0.72,0.28,0,BELUM TERPENUHI
09/04/2024,8,Samsung S24 Ultra,21000000,100000,15200000,0.72,0.28,0,BELUM TERPENUHI
09/05/2024,8,Samsung S24 Ultra,21000000,200000,15400000,0.73,0.27,0,BELUM TERPENUHI
09/06/2024,8,Samsung S24 Ultra,21000000,200000,15600000,0.74,0.26,0,BELUM TERPENUHI
09/07/2024,8,Samsung S24 Ultra,21000000,200000,15800000,0.75,0.25,0,BELUM TERPENUHI
09/08/2024,8,Samsung S24 Ultra,21000000,300000,16100000,0.77,0.23,0,BELUM TERPENUHI
09/09/2024,8,Samsung S24 Ultra,21000000,300000,16400000,0.78,0.22,0,BELUM TERPENUHI
09/10/2024,8,Samsung S24 Ultra,21000000,100000,16500000,0.79,0.21,0,BELUM TERPENUHI
09/11/2024,8,Samsung S24 Ultra,21000000,200000,16700000,0.8,0.2,0,BELUM TERPENUHI
09/12/2024,8,Samsung S24 Ultra,21000000,200000,16900000,0.8,0.2,0,BELUM TERPENUHI
09/13/2024,8,Samsung S24 Ultra,21000000,500000,17400000,0.83,0.17,0,BELUM TERPENUHI
09/14/2024,8,Samsung S24 Ultra,21000000,300000,17700000,0.84,0.16,0,BELUM TERPENUHI
09/15/2024,8,Samsung S24 Ultra,21000000,200000,17900000,0.85,0.15,0,BELUM TERPENUHI
09/16/2024,8,Samsung S24 Ultra,21000000,100000,18000000,0.86,0.14,0,BELUM TERPENUHI
09/17/2024,8,Samsung S24 Ultra,21000000,100000,18100000,0.86,0.14,0,BELUM TERPENUHI
09/18/2024,8,Samsung S24 Ultra,21000000,200000,18300000,0.87,0.13,0,BELUM TERPENUHI
09/19/2024,8,Samsung S24 Ultra,21000000,300000,18600000,0.89,0.11,0,BELUM TERPENUHI
09/20/2024,8,Samsung S24 Ultra,21000000,100000,18700000,0.89,0.11,0,BELUM TERPENUHI
09/21/2024,8,Samsung S24 Ultra,21000000,500000,19200000,0.91,0.09,0,BELUM TERPENUHI
09/22/2024,8,Samsung S24 Ultra,21000000,100000,19300000,0.92,0.08,0,BELUM TERPENUHI
09/23/2024,8,Samsung S24 Ultra,21000000,50000,19350000,0.92,0.08,0,BELUM TERPENUHI
09/24/2024,8,Samsung S24 Ultra,21000000,50000,19400000,0.92,0.08,0,BELUM TERPENUHI
09/25/2024,8,Samsung S24 Ultra,21000000,300000,19700000,0.94,0.06,0,BELUM TERPENUHI
09/26/2024,8,Samsung S24 Ultra,21000000,200000,19900000,0.95,0.05,0,BELUM TERPENUHI
09/27/2024,8,Samsung S24 Ultra,21000000,300000,20200000,0.96,0.04,0,BELUM TERPENUHI
09/28/2024,8,Samsung S24 Ultra,21000000,300000,20500000,0.98,0.02,0,BELUM TERPENUHI
09/29/2024,8,Samsung S24 Ultra,21000000,300000,20800000,0.99,0.01,0,BELUM TERPENUHI
09/30/2024,8,Samsung S24 Ultra,21000000,300000,21100000,1.0,0.0,1,TERPENUHI ✅
10/01/2024,9,Smart TV LG OLED 65,25000000,500000,500000,0.02,0.98,0,BELUM TERPENUHI
10/02/2024,9,Smart TV LG OLED 65,25000000,500000,1000000,0.04,0.96,0,BELUM TERPENUHI
10/03/2024,9,Smart TV LG OLED 65,25000000,100000,1100000,0.04,0.96,0,BELUM TERPENUHI
10/04/2024,9,Smart TV LG OLED 65,25000000,50000,1150000,0.05,0.95,0,BELUM TERPENUHI
10/05/2024,9,Smart TV LG OLED 65,25000000,300000,1450000,0.06,0.94,0,BELUM TERPENUHI
10/06/2024,9,Smart TV LG OLED 65,25000000,100000,1550000,0.06,0.94,0,BELUM TERPENUHI
10/07/2024,9,Smart TV LG OLED 65,25000000,50000,1600000,0.06,0.94,0,BELUM TERPENUHI
10/08/2024,9,Smart TV LG OLED 65,25000000,200000,1800000,0.07,0.93,0,BELUM TERPENUHI
10/09/2024,9,Smart TV LG OLED 65,25000000,500000,2300000,0.09,0.91,0,BELUM TERPENUHI
